id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
1313046511271648306,43.773216,11.2635947,Entire rental unit,Entire home/apt,2,1.0,1.0,119.0,119.0,1.0,10,4.3,Florence
1313046720013636361,43.77255092273848,11.263945626001686,Entire rental unit,Entire home/apt,4,1.0,1.0,206.0,206.0,1.0,35,4.69,Florence
1313051362968791993,43.7875665,11.2396524,Entire rental unit,Entire home/apt,5,1.0,1.0,244.0,244.0,2.0,5,5.0,Florence
1313101960833301827,43.76436,11.26158,Entire rental unit,Entire home/apt,6,1.0,2.0,510.0,510.0,1.0,19,4.26,Florence
1313125282620059403,43.76436,11.26222,Entire rental unit,Entire home/apt,2,1.0,1.0,150.0,150.0,1.0,41,4.66,Florence
1313156093080440948,43.77626,11.27316,Entire rental unit,Entire home/apt,6,2.0,3.0,341.0,341.0,4.0,1,5.0,Florence
1313520145501479565,43.76917,11.25304,Entire rental unit,Entire home/apt,2,1.0,1.0,127.81,127.81,2.0,60,4.75,Florence
1313628032978738200,43.79697,11.21712,Entire condo,Entire home/apt,5,1.0,1.0,293.0,293.0,1.0,2,5.0,Florence
1313785410444107096,43.774004,11.2565653,Entire rental unit,Entire home/apt,2,1.0,1.0,140.0,140.0,1.0,85,4.78,Florence
1313796209659801150,43.7657224,11.2771622,Entire rental unit,Entire home/apt,5,1.0,2.0,366.0,366.0,1.0,21,4.86,Florence
1313920698622057556,43.77429848926335,11.28266092389822,Entire condo,Entire home/apt,4,2.0,2.0,158.0,158.0,2.0,59,4.97,Florence
1314081120108676765,43.76426,11.2669,Entire rental unit,Entire home/apt,4,1.0,2.0,152.92,152.92,2.0,19,4.74,Florence
1314304250097541880,43.78590850909575,11.26341984852344,Entire rental unit,Entire home/apt,4,1.0,1.0,147.0,147.0,2.0,42,4.83,Florence
1314365555088344609,43.766840420693775,11.253328574623136,Entire rental unit,Entire home/apt,2,1.0,1.0,116.4,116.4,1.0,28,4.79,Florence
1314427263058807613,43.7653235,11.259295,Entire rental unit,Entire home/apt,12,2.0,6.0,629.1,629.1,1.0,61,4.69,Florence
1314525808533880822,43.7883,11.23951,Private room in rental unit,Private room,2,1.0,2.0,110.0,110.0,1.0,0,4.7,Florence
1314532985211843637,43.76868065744595,11.264649094509924,Entire rental unit,Entire home/apt,4,2.0,2.0,507.0,507.0,1.0,35,4.97,Florence
1314533095212744124,43.7873009,11.23853,Private room in rental unit,Private room,3,1.0,1.0,115.0,115.0,2.0,0,4.95,Florence
1314542213061099865,43.78513,11.22782,Entire rental unit,Entire home/apt,2,1.0,1.0,111.27,111.27,2.0,48,4.88,Florence
1314626414880471512,43.76923,11.26715,Entire rental unit,Entire home/apt,3,1.0,1.0,78.06,78.06,1.0,223,4.57,Florence
1314640826601486790,43.77271,11.2619,Private room in rental unit,Private room,3,1.0,1.0,134.66,134.66,2.0,1,5.0,Florence
1314938312350325951,43.7873009,11.23853,Private room in rental unit,Private room,3,1.0,1.0,115.0,115.0,1.0,0,5.0,Florence
1314942914252356452,43.7873009,11.23853,Private room in rental unit,Private room,4,1.0,2.0,115.0,115.0,1.0,0,5.0,Florence
1315050332937801573,43.7683229,11.2411438,Entire rental unit,Entire home/apt,3,2.0,2.0,162.43,162.43,2.0,49,4.92,Florence
1315060291988762613,43.784308705113816,11.199431370916733,Private room in bed and breakfast,Private room,2,1.0,2.0,78.5,78.5,1.0,0,4.23,Florence
1315063088989980318,43.78434333177552,11.196808911788844,Private room in bed and breakfast,Private room,2,1.0,1.0,76.0,76.0,1.0,1,5.0,Florence
1315165268510742729,43.78392,11.2426,Entire rental unit,Entire home/apt,4,1.0,1.0,162.0,162.0,1.0,7,4.86,Florence
1315170831136069243,43.7712591300449,11.25414279951799,Entire rental unit,Entire home/apt,4,2.0,2.0,438.5,438.5,2.0,40,4.65,Florence
1315234674222601908,43.77793,11.24103,Entire rental unit,Entire home/apt,6,1.0,2.0,217.0,217.0,1.0,66,4.5,Florence
1315245244956909462,43.768697,11.2414156,Entire condo,Entire home/apt,4,1.0,1.0,129.5,129.5,2.0,36,4.86,Florence
1315246097564587962,43.77225632209606,11.26339121904908,Entire rental unit,Entire home/apt,7,3.0,3.0,396.0,396.0,2.0,5,4.8,Florence
1315385141562025298,43.774004,11.2565653,Entire rental unit,Entire home/apt,2,1.0,1.0,330.0,330.0,1.0,43,5.0,Florence
1315526192588286677,43.77442848392841,11.258166280374503,Private room in bed and breakfast,Private room,2,1.0,1.0,93.0,93.0,1.0,6,4.5,Florence
1315838313494888037,43.77032,11.24921,Entire rental unit,Entire home/apt,2,1.0,1.0,360.0,360.0,1.0,1,3.0,Florence
1315886382362148469,43.7679772,11.2593978,Entire rental unit,Entire home/apt,13,2.0,4.0,309.0,309.0,1.0,37,4.41,Florence
1315992524189890460,43.7809374,11.2441741,Entire rental unit,Entire home/apt,4,1.0,1.0,177.75,177.75,1.0,44,4.64,Florence
