id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,price_quote_price_per_night,minimum_nights,number_of_reviews,review_scores_rating,city
1044676125886687522,43.77250136802879,11.257469555819712,Entire rental unit,Entire home/apt,6,2.0,2.0,364.5,364.5,1.0,200,4.85,Florence
1044739613647091678,43.77181674225383,11.256442141185644,Entire rental unit,Entire home/apt,6,2.0,2.0,301.5,301.5,1.0,165,4.76,Florence
1044740775047688568,43.78336621797355,11.267137497936204,Entire rental unit,Entire home/apt,4,2.0,2.0,218.73,218.73,3.0,28,5.0,Florence
1044780995404797617,43.77249130000001,11.2630291,Entire home,Entire home/apt,4,1.0,1.0,121.5,121.5,1.0,16,4.19,Florence
1044807242378006195,43.76952707423065,11.256012076199502,Entire rental unit,Entire home/apt,3,1.0,1.0,108.41,108.41,2.0,151,4.83,Florence
1044830684612653035,43.7927763,11.2201019,Entire condo,Entire home/apt,6,3.0,3.0,257.0,257.0,1.0,66,4.88,Florence
1044895522300158308,43.76743540740527,11.238567385479335,Entire rental unit,Entire home/apt,6,2.0,2.0,262.0,262.0,1.0,13,4.77,Florence
1045381738698907584,43.77366,11.24565,Private room in rental unit,Private room,2,1.0,1.0,118.0,118.0,1.0,75,4.51,Florence
1045399771099894699,43.77516614207675,11.257216148078442,Entire condo,Entire home/apt,4,1.0,2.0,167.5,167.5,2.0,119,4.83,Florence
1045429826920990173,43.77483447786842,11.269039671163958,Entire rental unit,Entire home/apt,4,1.0,1.0,198.23,198.23,1.0,184,5.0,Florence
1045480451768645342,43.77970849323221,11.23967801390698,Entire rental unit,Entire home/apt,3,1.0,1.0,105.56,105.56,2.0,98,4.74,Florence
1045540029315948515,43.77315,11.24677,Entire rental unit,Entire home/apt,4,1.0,1.0,216.0,216.0,1.0,39,4.46,Florence
1045564489253375408,43.762021,11.285306,Entire rental unit,Entire home/apt,6,2.0,2.0,176.88,176.88,1.0,156,4.99,Florence
1045821228834310000,43.78938323000252,11.236904326458744,Entire rental unit,Entire home/apt,2,1.0,1.0,222.0,222.0,5.0,17,5.0,Florence
1046120069184957044,43.7647728,11.2458199,Entire rental unit,Entire home/apt,4,1.0,1.0,178.0,178.0,2.0,45,4.98,Florence
1046198223351526297,43.7701682,11.2547733,Entire condo,Entire home/apt,5,1.0,2.0,183.33,183.33,3.0,10,4.7,Florence
1046349794669370784,43.78623899999999,11.2502694,Entire condo,Entire home/apt,4,1.0,1.0,164.0,164.0,1.0,87,4.62,Florence
1046352650857352545,43.7927763,11.2201019,Entire condo,Entire home/apt,4,2.0,2.0,212.0,212.0,1.0,44,4.91,Florence
1046850964586644480,43.76701,11.26241,Entire rental unit,Entire home/apt,6,2.0,3.0,203.0,203.0,1.0,21,4.19,Florence
1046851826540349942,43.76505,11.24037,Entire rental unit,Entire home/apt,8,3.0,4.0,277.0,277.0,2.0,7,4.29,Florence
1046854000981590260,43.76485,11.24685,Entire rental unit,Entire home/apt,4,1.0,2.0,199.0,199.0,1.0,53,4.47,Florence
1046855004358311951,43.77828816186032,11.265226793554552,Entire rental unit,Entire home/apt,8,3.0,4.0,376.5,376.5,2.0,13,4.23,Florence
1046856420921790065,43.76301,11.24382,Entire rental unit,Entire home/apt,2,1.0,1.0,128.5,128.5,2.0,16,4.13,Florence
1046856737289354141,43.76151617153267,11.241839181523002,Entire rental unit,Entire home/apt,2,1.0,1.0,112.0,112.0,2.0,41,4.49,Florence
1046953222041989463,43.76628749207091,11.246013359334889,Entire rental unit,Entire home/apt,4,1.0,1.0,174.0,174.0,1.0,55,4.69,Florence
1047501161335592894,43.770391574954665,11.267659915661737,Entire rental unit,Entire home/apt,3,2.0,2.0,314.0,314.0,3.0,40,4.8,Florence
1049074733682651882,43.7668873,11.2459364,Entire condo,Entire home/apt,4,1.0,1.0,88.0,88.0,2.0,80,4.3,Florence
1049191365397245549,43.7876900888729,11.248968703611371,Entire rental unit,Entire home/apt,4,1.0,1.0,145.0,145.0,1.0,77,4.57,Florence
1049210917121714890,43.7781937565263,11.25579839975432,Entire rental unit,Entire home/apt,2,1.0,1.0,108.5,108.5,2.0,136,4.57,Florence
1049425732875559819,43.78069461107958,11.257255897681862,Entire rental unit,Entire home/apt,2,1.0,1.0,283.67,283.67,3.0,39,5.0,Florence
1049460471479396371,43.7843,11.26444,Entire condo,Entire home/apt,8,3.0,4.0,200.18,200.18,2.0,29,4.86,Florence
1049794693319184344,43.7759,11.25374,Private room in rental unit,Private room,4,1.0,2.0,144.0,144.0,2.0,18,4.11,Florence
1049808667972589159,43.76851,11.25908,Entire rental unit,Entire home/apt,4,2.0,2.0,503.0,503.0,2.0,2,5.0,Florence
1049880989625259821,43.76795004342488,11.241536752496469,Entire rental unit,Entire home/apt,4,1.5,2.0,197.0,197.0,1.0,21,4.86,Florence
1049924999682344073,43.7805987,11.2635374,Entire rental unit,Entire home/apt,4,1.0,1.0,211.5,211.5,2.0,27,4.89,Florence
1049950128480893448,43.774045,11.2563546,Entire rental unit,Entire home/apt,2,1.0,1.0,114.12,114.12,1.0,146,4.97,Florence
1049954852643140360,43.770792424551445,11.25598613768926,Entire rental unit,Entire home/apt,6,1.5,2.0,232.0,232.0,1.0,70,4.49,Florence
1050164157991001016,43.76855,11.25841,Entire rental unit,Entire home/apt,2,1.0,1.0,189.0,189.0,1.0,111,4.98,Florence
1050429732846509159,43.76563,11.248398,Entire rental unit,Entire home/apt,6,2.0,3.0,404.5,404.5,1.0,6,3.5,Florence
1050567622788259081,43.7697653,11.2638201,Entire rental unit,Entire home/apt,4,1.0,2.0,250.32,250.32,2.0,37,4.92,Florence
1050669097946347662,43.778591,11.2728295,Entire rental unit,Entire home/apt,3,1.0,1.0,144.5,144.5,2.0,17,4.35,Florence
1050695515123706549,43.79893770922667,11.274372019568354,Entire rental unit,Entire home/apt,6,1.0,2.0,175.0,175.0,1.0,1,2.0,Florence
1051274793399768434,43.77076490238368,11.262763023339328,Entire rental unit,Entire home/apt,4,1.0,1.0,145.0,145.0,1.0,6,4.17,Florence
1051621560907067607,43.76485,11.25028,Entire rental unit,Entire home/apt,3,1.0,1.0,126.5,126.5,1.0,38,4.84,Florence
1051873928210152951,43.77145705934967,11.2843624343785,Entire rental unit,Entire home/apt,6,3.0,3.0,286.44,286.44,1.0,99,4.78,Florence
1051927126288687776,43.768298269484745,11.244030492410516,Entire condo,Entire home/apt,3,1.0,1.0,131.24,131.24,2.0,47,4.87,Florence
1051962602352218707,43.7785593,11.2522353,Entire rental unit,Entire home/apt,4,2.0,1.0,194.0,194.0,1.0,62,4.9,Florence
1052010150642976855,43.7683361,11.2591321,Entire rental unit,Entire home/apt,6,2.0,3.0,324.0,324.0,1.0,38,4.87,Florence
1052114359019987755,43.774497,11.2582297,Entire rental unit,Entire home/apt,3,1.0,2.0,168.0,168.0,1.0,5,4.6,Florence
1052808357102701046,43.7841477,11.2290963,Entire condo,Entire home/apt,4,1.0,1.0,105.5,105.5,2.0,18,4.89,Florence
1053522362827210362,43.76707409999999,11.2461303,Entire rental unit,Entire home/apt,2,1.0,1.0,126.0,126.0,2.0,108,4.82,Florence
1054078287983735859,43.7813363502686,11.26691293372145,Entire rental unit,Entire home/apt,2,1.0,1.0,145.5,145.5,2.0,21,4.95,Florence
1054990615231089346,43.782405988982205,11.243547473800234,Entire rental unit,Entire home/apt,6,1.0,2.0,239.0,239.0,2.0,7,4.57,Florence
1055112203233994658,43.76711,11.25434,Entire rental unit,Entire home/apt,10,6.0,5.0,1255.0,1255.0,3.0,6,5.0,Florence
1055591117438755775,43.7607864,11.3054673,Entire rental unit,Entire home/apt,4,1.0,2.0,111.67,111.67,1.0,67,4.88,Florence
1055700460491122235,43.7687463,11.2546226,Entire rental unit,Entire home/apt,2,1.0,1.0,297.0,297.0,2.0,77,4.95,Florence
1055814550691978892,43.7678108956377,11.27840964232788,Entire condo,Entire home/apt,4,1.0,1.0,165.47,165.47,1.0,74,4.96,Florence
1056345617170839189,43.77058,11.26257,Entire home,Entire home/apt,2,1.0,1.0,11452.0,11452.0,2.0,15,4.87,Florence
1056409200778152550,43.7726012,11.269453,Entire condo,Entire home/apt,4,1.5,2.0,96.5,96.5,2.0,48,4.19,Florence
1056432259633640078,43.77359302950696,11.25726830304107,Entire condo,Entire home/apt,6,2.0,3.0,316.68,316.68,2.0,180,4.9,Florence
1056515529651038362,43.7917187,11.230667,Entire rental unit,Entire home/apt,4,1.0,1.0,187.33,187.33,2.0,10,4.7,Florence
1056595162507872463,43.77298553374491,11.264511586508169,Entire rental unit,Entire home/apt,4,1.0,1.0,181.86,181.86,2.0,19,4.95,Florence
1057055206143789318,43.7832884003707,11.28796429953054,Entire rental unit,Entire home/apt,6,1.0,2.0,162.0,162.0,1.0,7,4.43,Florence
1057136931530972242,43.7726967,11.2968706,Entire condo,Entire home/apt,8,1.0,2.0,277.0,277.0,1.0,61,4.92,Florence
1057864458583252308,43.77281156047951,11.260658815344224,Entire rental unit,Entire home/apt,8,2.0,2.0,440.0,440.0,1.0,9,4.89,Florence
1057914185511691772,43.7772593,11.2707441,Entire rental unit,Entire home/apt,6,1.0,1.0,135.5,135.5,2.0,7,5.0,Florence
1057947051802406157,43.7820962,11.2381654,Entire rental unit,Entire home/apt,5,1.0,2.0,163.57,163.57,3.0,23,4.91,Florence
1059309716580620539,43.770172,11.2735399,Entire rental unit,Entire home/apt,2,1.0,1.0,155.0,155.0,1.0,50,4.74,Florence
1060141907735965793,43.7686704,11.2602065,Entire rental unit,Entire home/apt,6,2.0,2.0,247.11,247.11,1.0,103,4.87,Florence
1060174421202978802,43.7629829,11.2409028,Entire condo,Entire home/apt,4,1.0,1.0,135.5,135.5,1.0,112,4.96,Florence
1060628225766552235,43.781624983996174,11.26004420220852,Entire rental unit,Entire home/apt,4,1.5,2.0,285.5,285.5,2.0,3,5.0,Florence
1060695589148154960,43.76734578460692,11.280143770377252,Entire rental unit,Entire home/apt,8,2.0,3.0,329.0,329.0,1.0,13,4.08,Florence
1060858135165993604,43.7675418,11.2600621,Entire rental unit,Entire home/apt,4,1.5,1.0,181.22,181.22,2.0,87,4.95,Florence
1060990629940167982,43.77402954364818,11.242867829747224,Entire rental unit,Entire home/apt,3,1.0,1.0,99.86,99.86,1.0,123,4.73,Florence
1061326738545175737,43.77618,11.24413,Entire rental unit,Entire home/apt,7,2.0,3.0,536.0,536.0,1.0,53,4.96,Florence
1061382489277588006,43.7946429,11.2401164,Entire condo,Entire home/apt,4,1.0,2.0,158.5,158.5,1.0,6,5.0,Florence
1061533419745995743,43.7693021,11.2652839,Entire rental unit,Entire home/apt,8,3.0,3.0,235.0,235.0,1.0,87,4.83,Florence
1061756727586041482,43.776484,11.269573,Entire rental unit,Entire home/apt,6,3.0,3.0,300.0,300.0,3.0,35,4.8,Florence
1061779209733988800,43.76780296091815,11.262292313244648,Entire rental unit,Entire home/apt,6,1.0,1.0,149.5,149.5,2.0,26,4.5,Florence
1062140900755082809,43.7771217,11.2493995,Entire rental unit,Entire home/apt,5,1.0,2.0,234.0,234.0,1.0,94,4.77,Florence
1062149155627043923,43.77773029999999,11.2550028,Entire condo,Entire home/apt,4,1.0,1.0,134.5,134.5,2.0,100,4.79,Florence
1062165350487175702,43.77321389999999,11.2520219,Entire condo,Entire home/apt,4,1.0,1.0,212.5,212.5,1.0,31,4.77,Florence
1062168188306315790,43.78010752269071,11.2350224362778,Entire rental unit,Entire home/apt,4,1.0,2.0,360.0,360.0,1.0,22,4.73,Florence
1062172974339103243,43.7754062,11.2460585,Entire rental unit,Entire home/apt,4,1.0,2.0,211.12,211.12,2.0,116,4.88,Florence
1062301681896745234,43.77794374614878,11.242057912506224,Entire rental unit,Entire home/apt,6,2.0,3.0,182.0,182.0,2.0,18,4.44,Florence
1062899880245529907,43.78525,11.23976,Entire rental unit,Entire home/apt,4,1.0,2.0,148.5,148.5,2.0,72,4.93,Florence
1063022161137371784,43.76738,11.26083,Entire rental unit,Entire home/apt,12,1.0,3.0,141.0,141.0,1.0,69,4.59,Florence
1064258796852264672,43.76876,11.25918,Entire condo,Entire home/apt,5,1.5,2.0,162.62,162.62,2.0,84,4.71,Florence
1064296067075993094,43.79896,11.19816,Entire rental unit,Entire home/apt,3,1.0,1.0,84.33,84.33,3.0,2,3.0,Florence
1064313967683434480,43.79774,11.19704,Entire rental unit,Entire home/apt,2,1.0,1.0,86.0,86.0,5.0,1,2.0,Florence
1064393453534137029,43.78239749999999,11.2813611,Entire home,Entire home/apt,2,1.0,1.0,140.0,140.0,1.0,28,4.96,Florence
1064408333433861008,43.78016,11.24369,Entire rental unit,Entire home/apt,8,3.0,4.0,184.0,184.0,2.0,22,4.0,Florence
1064508408266328859,43.77215762088333,11.256577023942588,Entire condo,Entire home/apt,2,1.0,1.0,199.0,199.0,1.0,164,4.98,Florence
1064562719863543134,43.77090022893235,11.238545096401976,Entire rental unit,Entire home/apt,3,2.0,2.0,182.59,182.59,2.0,29,4.79,Florence
1064979367762642742,43.76621,11.25592,Entire rental unit,Entire home/apt,6,2.0,2.0,244.5,244.5,2.0,18,4.83,Florence
1065036549677857974,43.770612928416,11.2575951826724,Entire rental unit,Entire home/apt,4,2.0,2.0,204.5,204.5,1.0,46,4.78,Florence
1065102895531192764,43.7877,11.24817,Entire rental unit,Entire home/apt,4,1.0,2.0,225.0,225.0,1.0,18,4.94,Florence
1065239922716489578,43.77079550916022,11.249554370361327,Entire rental unit,Entire home/apt,3,1.0,2.0,145.79,145.79,2.0,91,4.77,Florence
1065697097546862166,43.7688183,11.2761825,Entire rental unit,Entire home/apt,10,2.0,4.0,308.5,308.5,2.0,29,4.59,Florence
1065815660011537098,43.7673241,11.2447855,Entire rental unit,Entire home/apt,2,1.0,1.0,160.0,160.0,1.0,2,5.0,Florence
1065865344728906544,43.762301,11.2432492,Entire condo,Entire home/apt,2,1.5,1.0,149.84,149.84,2.0,11,5.0,Florence
1066485283188724648,43.78949,11.2361,Entire rental unit,Entire home/apt,4,2.0,2.0,275.0,275.0,1.0,1,5.0,Florence
1066494142879289881,43.78644010000001,11.2348163,Entire condo,Entire home/apt,4,1.0,1.0,134.0,134.0,1.0,46,4.41,Florence
1066502419262709277,43.774045,11.2563546,Entire rental unit,Entire home/apt,2,1.0,1.0,311.17,311.17,31.0,5,5.0,Florence
1066570396111001992,43.78190916604194,11.30226605092619,Entire rental unit,Entire home/apt,5,2.0,2.0,318.0,318.0,1.0,1,4.0,Florence
1066689846137609096,43.77702353006432,11.254821329586273,Entire rental unit,Entire home/apt,6,2.0,2.0,246.0,246.0,1.0,1,5.0,Florence
1066700737935578712,43.77571409999999,11.2509512,Entire rental unit,Entire home/apt,4,1.0,1.0,215.5,215.5,1.0,114,4.82,Florence
1066834234055693598,43.772482,11.2575232,Entire rental unit,Entire home/apt,4,2.0,2.0,690.0,690.0,1.0,148,4.86,Florence
1066840912192019253,43.7744394,11.2777156,Entire condo,Entire home/apt,5,2.0,2.0,177.5,177.5,2.0,75,4.99,Florence
1067158734757433881,43.76339208800183,11.279233257463954,Entire rental unit,Entire home/apt,2,1.0,1.0,126.0,126.0,2.0,36,5.0,Florence
1067188200150392285,43.78322,11.25888,Entire rental unit,Entire home/apt,2,1.0,1.0,164.0,164.0,1.0,33,4.42,Florence
1067206202645655486,43.7702001269345,11.245163959545934,Entire rental unit,Entire home/apt,4,1.0,2.0,192.0,192.0,1.0,69,4.61,Florence
1067225009540217796,43.7738704,11.2941378,Entire condo,Entire home/apt,4,1.0,1.0,183.0,183.0,1.0,58,4.95,Florence
1067330039667614298,43.76910059909053,11.242103633197877,Entire rental unit,Entire home/apt,4,1.0,2.0,188.0,188.0,1.0,49,4.78,Florence
1067480147082399812,43.7730561,11.2523349,Entire rental unit,Entire home/apt,6,1.0,2.0,269.5,269.5,2.0,65,4.94,Florence
1067925171723047819,43.774984,11.2462488,Entire rental unit,Entire home/apt,2,1.0,1.0,145.0,145.0,1.0,105,4.71,Florence
1068601264579354690,43.77530606018601,11.254604169908449,Entire rental unit,Entire home/apt,7,1.0,3.0,394.5,394.5,1.0,94,4.84,Florence
1068669218366190602,43.7674123,11.2519059,Entire rental unit,Entire home/apt,2,1.0,1.0,110.5,110.5,1.0,138,4.78,Florence
1068770896898865632,43.7437995791425,11.230822949405615,Entire rental unit,Entire home/apt,6,2.0,3.0,185.5,185.5,2.0,49,4.96,Florence
1068817132063459079,43.76816298453318,11.245968964927616,Entire rental unit,Entire home/apt,2,1.0,1.0,160.0,160.0,3.0,56,4.88,Florence
1068854897096624037,43.7695624,11.2637327,Entire rental unit,Entire home/apt,2,1.0,1.0,127.0,127.0,1.0,90,4.67,Florence
1069364851806784561,43.7725343,11.2470971,Entire rental unit,Entire home/apt,4,1.0,1.0,175.17,175.17,1.0,97,4.88,Florence
1069434039730253547,43.7676293,11.2392892,Entire rental unit,Entire home/apt,6,2.0,2.0,194.0,194.0,2.0,46,4.85,Florence
1069457698500876977,43.7949884,11.2473148,Entire rental unit,Entire home/apt,2,2.0,1.0,103.0,103.0,1.0,56,4.96,Florence
1069499694744470554,43.76540660000001,11.2470768,Entire condo,Entire home/apt,3,1.0,1.0,257.0,257.0,2.0,26,4.85,Florence
1069689829329190883,43.76972,11.26081,Entire rental unit,Entire home/apt,5,1.0,2.0,145.5,145.5,1.0,39,4.79,Florence
1069716036413881259,43.7712667,11.2113709,Entire rental unit,Entire home/apt,4,1.0,1.0,189.67,189.67,2.0,35,4.66,Florence
1069728697853249854,43.774984,11.2462488,Entire condo,Entire home/apt,3,1.0,1.0,146.0,146.0,1.0,152,4.86,Florence
1070123902705125638,43.7759813,11.2698935,Entire condo,Entire home/apt,4,2.0,2.0,319.67,319.67,3.0,3,5.0,Florence
1070950755526706158,43.771109,11.2426449,Entire rental unit,Entire home/apt,4,2.0,2.0,255.0,255.0,3.0,65,4.92,Florence
1071001137670780231,43.7800872,11.2393999,Entire rental unit,Entire home/apt,2,1.0,1.0,148.26,148.26,1.0,130,4.77,Florence
1071175396788877422,43.7648569,11.2451729,Entire condo,Entire home/apt,4,1.0,1.0,149.0,149.0,1.0,71,4.72,Florence
1071533023489242823,43.7692061,11.258771,Entire rental unit,Entire home/apt,6,2.0,3.0,194.42,194.42,2.0,58,4.76,Florence
1071584080976017393,43.7875665,11.2396524,Entire rental unit,Entire home/apt,5,1.0,1.0,296.14,296.14,2.0,1,5.0,Florence
1071674256835281556,43.77392,11.24357,Entire rental unit,Entire home/apt,7,2.0,3.0,392.0,392.0,1.0,61,4.74,Florence
1072249532591848297,43.7708843775375,11.217436824463638,Entire rental unit,Entire home/apt,6,2.0,2.0,183.68,183.68,31.0,1,4.0,Florence
1072366414250502775,43.7890291,11.2459968,Entire rental unit,Entire home/apt,4,1.0,1.0,117.54,117.54,2.0,67,4.9,Florence
1073077339272814199,43.7714146,11.2584781,Entire rental unit,Entire home/apt,6,2.0,3.0,542.5,542.5,2.0,56,5.0,Florence
1073650677340922440,43.774047,11.2562981,Entire condo,Entire home/apt,6,3.0,3.0,668.0,668.0,1.0,109,4.98,Florence
1073652588005507515,43.77364,11.24223,Entire rental unit,Entire home/apt,2,1.0,1.0,246.0,246.0,1.0,4,4.0,Florence
1073653600226367424,43.77587531439245,11.24197510019839,Entire rental unit,Entire home/apt,4,1.0,1.0,195.0,195.0,2.0,6,4.0,Florence
1073761719601597254,43.76636604624146,11.24983070052492,Entire rental unit,Entire home/apt,6,2.0,3.0,308.33,308.33,3.0,30,4.9,Florence
1073798362485876621,43.7891146,11.27666,Entire home,Entire home/apt,2,1.0,1.0,238.25,238.25,4.0,8,5.0,Florence
1073929344604119220,43.77125474747108,11.20670885026244,Entire rental unit,Entire home/apt,4,1.0,1.0,137.0,137.0,1.0,35,4.86,Florence
1074498649492122162,43.7714465,11.2657155,Entire rental unit,Entire home/apt,4,1.0,1.0,125.0,125.0,2.0,70,4.9,Florence
1074538388935596378,43.763405,11.2554068,Entire rental unit,Entire home/apt,4,2.0,2.0,224.0,224.0,2.0,96,4.92,Florence
1074746239336858710,43.76431493710662,11.246114149689673,Entire rental unit,Entire home/apt,3,1.0,1.0,146.0,146.0,1.0,45,4.84,Florence
1074779445496346417,43.7661334,11.2544627,Entire rental unit,Entire home/apt,2,1.0,1.0,127.5,127.5,2.0,100,4.71,Florence
1074798917468780341,43.77492118728594,11.25610691753513,Entire condo,Entire home/apt,2,1.0,1.0,262.5,262.5,2.0,1,5.0,Florence
1075265772258083406,43.7844302,11.2636933,Entire condo,Entire home/apt,4,1.0,2.0,203.0,203.0,1.0,1,5.0,Florence
1075280790846488501,43.7678,11.26147,Entire home,Entire home/apt,4,1.0,1.0,206.0,206.0,1.0,81,4.65,Florence
1075353489909496521,43.77100673524717,11.281832340538736,Entire rental unit,Entire home/apt,6,1.0,2.0,146.07,146.07,1.0,230,4.9,Florence
1075483481543248527,43.77018019053323,11.2708023050477,Entire rental unit,Entire home/apt,6,2.0,3.0,159.77,159.77,1.0,13,4.77,Florence
1075498704738303435,43.78369652897887,11.255203820765018,Entire rental unit,Entire home/apt,4,1.0,1.0,125.53,125.53,1.0,15,4.8,Florence
1075522036734952985,43.76274249999999,11.2712559,Entire condo,Entire home/apt,4,1.0,2.0,162.62,162.62,2.0,97,4.96,Florence
1075824946696340744,43.7817766,11.268432,Entire condo,Entire home/apt,6,1.0,2.0,342.5,342.5,2.0,1,5.0,Florence
1075829393763931359,43.7829314,11.2400718,Entire rental unit,Entire home/apt,7,2.0,4.0,287.5,287.5,2.0,38,4.71,Florence
1075887980716204863,43.77228,11.25946,Entire rental unit,Entire home/apt,8,2.0,3.0,256.0,256.0,1.0,1,3.0,Florence
1075907230313858824,43.76408,11.26267,Entire rental unit,Entire home/apt,4,1.0,1.0,245.0,245.0,2.0,3,3.33,Florence
1075976936090550128,43.78057261148133,11.252461352778631,Entire rental unit,Entire home/apt,4,1.0,2.0,172.0,172.0,1.0,26,4.73,Florence
1075990440838768627,43.77898354412166,11.264139488449674,Entire rental unit,Entire home/apt,6,2.0,2.0,172.33,172.33,1.0,124,4.88,Florence
1076001114358094825,43.7693056,11.2620106,Entire rental unit,Entire home/apt,4,1.0,1.0,186.0,186.0,2.0,44,4.84,Florence
1076049008876463064,43.7709543,11.256709,Entire rental unit,Entire home/apt,2,1.0,1.0,230.5,230.5,2.0,60,4.95,Florence
1076052962826970565,43.774765,11.245894,Entire vacation home,Entire home/apt,6,1.0,3.0,150.0,150.0,1.0,154,4.51,Florence
1076245795736721529,43.76635839094635,11.2428201153386,Entire rental unit,Entire home/apt,6,2.0,2.0,193.13,193.13,31.0,1,4.0,Florence
1076660467194550875,43.77635,11.2512,Entire rental unit,Entire home/apt,4,1.0,1.0,150.0,150.0,1.0,10,4.5,Florence
1076697505887748014,43.7720261,11.263787,Entire rental unit,Entire home/apt,4,2.0,2.0,176.0,176.0,2.0,31,4.87,Florence
1076787182722409718,43.76524522916736,11.245871843023606,Entire condo,Entire home/apt,4,1.0,2.0,214.0,214.0,4.0,24,4.96,Florence
1076888398539083516,43.77108,11.27614,Entire condo,Entire home/apt,3,1.0,1.0,134.09,134.09,2.0,110,4.98,Florence
1077301871295252995,43.7771352,11.2577176,Entire rental unit,Entire home/apt,3,1.0,1.0,127.81,127.81,2.0,157,4.8,Florence
1078054157422899410,43.7687879,11.2462245,Entire rental unit,Entire home/apt,2,1.0,1.0,129.75,129.75,2.0,15,5.0,Florence
1078243161691957023,43.77344799999999,11.2774322,Entire rental unit,Entire home/apt,6,1.0,2.0,232.0,232.0,2.0,8,4.5,Florence
1078741720351478469,43.7808996,11.2572061,Entire condo,Entire home/apt,4,1.0,1.0,123.5,123.5,2.0,14,4.71,Florence
1078902066171105660,43.7694002,11.2510287,Entire condo,Entire home/apt,6,3.5,3.0,628.0,628.0,2.0,42,5.0,Florence
1078967295364125528,43.76508,11.24813,Entire condo,Entire home/apt,8,3.0,3.0,360.5,360.5,1.0,33,4.97,Florence
1078988952151822268,43.7700921,11.2771286,Entire condo,Entire home/apt,2,1.0,1.0,142.0,142.0,1.0,74,4.96,Florence
1079000419129749996,43.76946509805768,11.241929119234412,Entire rental unit,Entire home/apt,4,1.0,1.0,136.94,136.94,2.0,81,4.86,Florence
1079001339569972650,43.77413490000001,11.2620991,Entire condo,Entire home/apt,2,1.0,1.0,151.5,151.5,2.0,64,4.95,Florence
1079021957096309793,43.76744042179987,11.250350611773934,Entire rental unit,Entire home/apt,2,1.0,1.0,106.13,106.13,2.0,125,4.91,Florence
1079488550448830925,43.77091,11.25439,Entire rental unit,Entire home/apt,6,2.0,2.0,295.5,295.5,2.0,62,4.92,Florence
1079594875138998940,43.7721711800029,11.2645937260869,Entire rental unit,Entire home/apt,4,2.0,2.0,147.1,147.1,2.0,7,4.57,Florence
1079645450232463816,43.77477,11.25412,Entire rental unit,Entire home/apt,6,1.5,2.0,293.0,293.0,1.0,127,4.73,Florence
1079650637506035959,43.80168,11.23199,Entire rental unit,Entire home/apt,2,1.0,1.0,172.33,172.33,3.0,1,5.0,Florence
1079747309826468426,43.78501129727331,11.252809541664115,Entire condo,Entire home/apt,6,2.0,2.0,259.05,259.05,1.0,95,4.94,Florence
1080369508979280610,43.77662085389301,11.256280250604036,Entire rental unit,Entire home/apt,4,2.5,2.0,698.5,698.5,2.0,67,4.99,Florence
1080572614678020033,43.784968986143,11.264031641185284,Entire rental unit,Entire home/apt,4,1.0,1.0,144.0,144.0,1.0,89,4.99,Florence
1080925985658087625,43.7667565,11.2464725,Entire condo,Entire home/apt,5,1.0,1.0,124.01,124.01,2.0,96,4.89,Florence
1080981587495013782,43.7779857,11.254521,Entire rental unit,Entire home/apt,6,2.5,2.0,240.0,240.0,2.0,12,4.83,Florence
1081017903893497600,43.77045965073015,11.266083047587074,Entire rental unit,Entire home/apt,3,1.0,1.0,157.0,157.0,1.0,2,4.0,Florence
1081073294484237258,43.7762708,11.2507721,Entire rental unit,Entire home/apt,4,1.0,1.0,221.5,221.5,2.0,9,5.0,Florence
1081127780676925644,43.7597393,11.2415898,Entire rental unit,Entire home/apt,6,2.0,2.0,168.1,168.1,2.0,46,4.87,Florence
1081134835142903860,43.76652,11.25191,Entire rental unit,Entire home/apt,2,1.0,1.0,105.0,105.0,2.0,6,4.17,Florence
1081149690034602483,43.750646,11.2392816,Entire condo,Entire home/apt,4,1.0,1.0,166.0,166.0,1.0,23,4.91,Florence
1081310038173235901,43.7671684847605,11.250633245368942,Entire rental unit,Entire home/apt,4,1.0,1.0,170.61,170.61,2.0,107,4.93,Florence
1081310044602668075,43.77014814417124,11.257175914943218,Entire loft,Entire home/apt,2,1.0,1.0,157.0,157.0,1.0,75,4.63,Florence
1081320335694818816,43.79858,11.24101,Entire rental unit,Entire home/apt,2,2.0,1.0,43.2,43.2,31.0,9,4.89,Florence
1081774408706598744,43.7692433,11.2477805,Entire condo,Entire home/apt,4,2.0,2.0,422.0,422.0,1.0,7,5.0,Florence
1081812775940533432,43.7769104454241,11.2647698889708,Entire rental unit,Entire home/apt,4,1.0,2.0,140.0,140.0,1.0,8,4.75,Florence
1081812987184606005,43.7688578679297,11.2632393403987,Entire rental unit,Entire home/apt,3,1.0,2.0,168.0,168.0,1.0,21,4.62,Florence
1081901709036285503,43.76715421911065,11.264460661195152,Entire rental unit,Entire home/apt,2,1.0,1.0,150.0,150.0,1.0,60,4.68,Florence
1081962550506856027,43.7582637447519,11.241028325027743,Entire rental unit,Entire home/apt,6,2.0,2.0,204.38,204.38,1.0,140,4.92,Florence
1081985585910481577,43.7713,11.25778,Entire rental unit,Entire home/apt,5,2.0,2.0,265.0,265.0,1.0,159,4.87,Florence
1082452398224910878,43.77000238265076,11.266051679849625,Entire rental unit,Entire home/apt,3,1.0,1.0,102.71,102.71,3.0,111,4.87,Florence
